TC 1 time,TC 1 data,TC 2 time,TC 2 data,TC 3 time,TC 3 data
1650207970.5827525,32.54945252105004,1650207969.662285,33.627718580521645,1650207975.1479504,Out of Range
1650207971.5987628,32.428421369161505,1650207970.6782422,34.1130674576823,1650207976.1756952,Out of Range
1650207972.6148703,32.61359626750008,1650207971.6942616,33.69711487590067,1650207977.203588,Out of Range
1650207973.6308396,32.88517017633351,1650207972.7102528,33.895150991057726,1650207978.2314484,Out of Range
1650207974.6469104,32.661679384450885,1650207973.726279,33.49127365314764,1650207979.2593234,Out of Range
1650207975.6631727,32.52899808298001,1650207974.7422507,33.75924781114422,1650207980.287338,Out of Range
1650207976.6794086,32.40652869363215,1650207975.7582757,33.976684593721245,1650207981.3150992,Out of Range
1650207977.6957529,32.52511038340318,1650207976.7744062,33.807279196149146,1650207982.3429453,Out of Range
1650207978.7120185,32.4998399885019,1650207977.7905025,33.97862579410168,1650207983.3709712,Out of Range
1650207979.728377,32.67038141245536,1650207978.8065975,34.03247062739313,1650207984.398955,Out of Range
1650207980.7446673,32.65871982639219,1650207979.822743,33.807279196149146,1650207985.4269578,Out of Range
1650207981.767741,33.02262012740787,1650207980.838742,34.14648219353248,1650207986.454993,Out of Range
1650207982.7907314,32.49933195909073,1650207981.8548968,33.671364819827325,1650207987.4831064,Out of Range
1650207983.839254,32.82780027622148,1650207982.8777423,33.86889833973787,1650207988.511084,Out of Range
1650207984.85537,32.63345261659445,1650207983.8941557,33.98394200587967,1650207989.5396695,Out of Range
1650207985.8712268,32.43323727584889,1650207984.9102435,33.90966692186401,1650207990.572326,Out of Range
1650207986.887347,32.4832726502659,1650207985.9262822,34.08631279473159,1650207991.6061132,Out of Range
1650207987.9035168,32.59212714511751,1650207986.9423356,33.93684511168273,1650207992.6331155,Out of Range
1650207988.919639,32.485216578585415,1650207987.9583433,33.99896409103259,1650207993.6609902,Out of Range
1650207989.9358,32.71846209719085,1650207988.9743233,34.05137417010056,1650207994.6887386,Out of Range
1650207990.9519715,32.92977460018845,1650207989.9902809,33.97710382289865,1650207995.7163801,Out of Range
1650207991.9683917,33.03664037644614,1650207991.0062566,34.23280458263664,1650207996.7443917,Out of Range
1650207992.9846704,33.03275453661766,1650207992.0222876,34.11053115692571,1650207997.7725022,Out of Range
1650207994.0010326,32.54885630203174,1650207993.0382745,33.92857268562278,1650207998.7996876,Out of Range
1650207995.0184932,33.18184155146252,1650207994.0542202,34.124117783572835,1650207999.827769,Out of Range
1650207996.0626216,32.810730418767115,1650207995.070391,33.895062984224296,1650208000.8558764,Out of Range
1650207997.079521,32.65913986034914,1650207996.0991375,33.85623526721595,1650208001.8839064,Out of Range
1650207998.09576,32.70578541669695,1650207997.1178448,34.092555256414215,1650208002.9120073,Out of Range
1650207999.111928,33.05361885820926,1650207998.1336267,34.144960746097894,1650208003.9400885,Out of Range
1650208000.1280465,32.88457438357007,1650207999.149365,34.21533780618826,1650208004.9681296,Out of Range
1650208001.1441627,32.59888631286868,1650208000.1644728,34.15854693524054,1650208005.9961631,Out of Range
1650208002.1603892,32.46087334554109,1650208001.180451,33.827113552393904,1650208007.025807,Out of Range
1650208003.1765308,32.82822024323156,1650208002.196287,33.99938359623068,1650208008.0803766,Out of Range
1650208004.1927755,32.52696630494212,1650208003.2109573,34.04791151632808,1650208009.1096191,Out of Range
1650208005.2089136,32.417597237399754,1650208004.2270296,34.26140819634185,1650208010.1375027,Out of Range
1650208006.224889,32.93121003023016,1650208005.2429545,33.98385419621032,1650208011.1653876,Out of Range
1650208007.2410219,32.674180851547966,1650208006.2589784,34.00326591095937,1650208012.1930888,Out of Range
1650208008.2572854,32.7033341512089,1650208007.2744722,33.9955012673919,1650208013.2211258,Out of Range
1650208009.2735617,32.84765304344412,1650208008.2902467,34.12361067150962,1650208014.2494802,Out of Range
1650208010.2898788,32.84663774513628,1650208009.3056595,34.05710973969455,1650208015.2774677,Out of Range
1650208011.3244426,32.617307797393245,1650208010.3212793,34.05179365472021,1650208016.3054848,Out of Range
1650208012.3550153,32.952076394382374,1650208011.3551772,34.265289559738484,1650208017.3334832,Out of Range
1650208013.3711793,32.610040770777594,1650208012.3735192,34.253138424096676,1650208018.361491,Out of Range
1650208014.3871412,32.79467596822624,1650208013.3892267,34.17356675625663,1650208019.3893745,Out of Range
1650208015.4031456,33.072032450800855,1650208014.404456,33.81250867489743,1650208020.4176116,Out of Range
1650208016.4191215,32.707221197279765,1650208015.4203472,33.98917061925896,1650208021.445613,Out of Range
1650208017.4352756,32.934081026973224,1650208016.436369,33.83918218659038,1650208022.48118,Out of Range
1650208018.451227,32.89378266177606,1650208017.4521058,34.14639458701453,1650208023.53162,Out of Range
1650208019.4672308,32.96373475683201,1650208018.4678733,34.27254525027653,1650208024.5624764,Out of Range
1650208020.4830058,32.613928158858585,1650208019.4839916,33.80474264373962,1650208025.5904844,Out of Range
1650208021.4988763,32.82188264890835,1650208020.4997442,34.03964009277073,1650208026.6184974,Out of Range
1650208022.5145156,32.615364111330805,1650208021.5159132,33.7115458592936,1650208027.6461065,Out of Range
1650208023.5570931,32.696995858254795,1650208022.531114,34.4913111019901,1650208028.674151,Out of Range
1650208024.5774093,32.564827022774566,1650208023.576455,34.204619818645895,1650208029.702152,Out of Range
1650208025.6054533,32.97682845463503,1650208024.592883,33.90181397111693,1650208030.7304175,Out of Range
1650208026.6483743,32.786394848401606,1650208025.6201143,34.307476650632644,1650208031.7614164,Out of Range
1650208027.6759968,32.85686164197894,1650208026.6362634,33.9852882532996,1650208032.7925253,Out of Range
1650208028.703654,32.82526162487824,1650208027.6611495,34.08377714230975,1650208033.819938,Out of Range
1650208029.7320402,32.746090874510514,1650208028.6916018,34.10318704186547,1650208034.8481665,Out of Range
1650208030.7601392,32.571166105903025,1650208029.7200358,34.00419286814525,1650208035.8764148,Out of Range
1650208031.7881093,32.784959127482296,1650208030.7453494,34.16580334978139,1650208036.9045465,Out of Range
1650208032.8193278,32.835485727661684,1650208031.7736645,34.19103421478373,1650208037.9476266,Out of Range
1650208033.8497713,32.57505363654629,1650208032.804635,34.206560605112266,1650208038.9964223,Out of Range
1650208034.8780396,33.07253996858589,1650208033.8377533,34.07457910103059,1650208040.0446782,Out of Range
1650208035.9061866,32.564827022774566,1650208034.8659854,34.309417250561694,1650208041.0728927,Out of Range
1650208036.934154,32.61198446659991,1650208035.8913457,34.18082311632048,1650208042.1009843,Out of Range
1650208037.9624038,32.98654353910612,1650208036.9193861,34.119221727257795,1650208043.1287174,Out of Range
1650208039.0086966,32.50651200315943,1650208037.93539,34.295326041375716,1650208044.1567256,Out of Range
1650208040.0566318,32.87578630616964,1650208038.9589913,34.15415813439431,1650208045.1847339,Out of Range
1650208041.0900114,32.503132011321064,1650208039.9769037,34.33464472953187,1650208046.2126205,Out of Range
1650208042.1302874,32.77667793181332,1650208040.993064,34.12892639930667,1650208047.240513,Out of Range
1650208043.1462407,33.00648099077555,1650208042.0091643,34.16580334978139,1650208048.2684817,Out of Range
1650208044.171643,32.970999361289714,1650208043.0245345,34.29971421573611,1650208049.2962804,Out of Range
1650208045.1996763,33.02734592343271,1650208044.0406973,34.23761270973753,1650208050.3271258,Out of Range
1650208046.2274272,33.10168232945715,1650208045.0568047,34.513160677977325,1650208051.3549845,Out of Range
1650208047.2553644,32.68144743857534,1650208046.0730395,34.21432371576671,1650208052.382757,Out of Range
1650208048.2835429,32.98654353910612,1650208047.0891867,34.507339974772606,1650208053.4106145,Out of Range
1650208049.311035,32.52062690993316,1650208048.105415,34.09787113863894,1650208054.4384909,Out of Range
1650208050.3391547,33.2143586062909,1650208049.1216617,34.371514591172286,1650208055.4692597,Out of Range
1650208051.369786,33.01957416155425,1650208050.1379163,34.14445369136214,1650208056.500761,Out of Range
1650208052.3976789,32.89378266177606,1650208051.1541913,34.130867323145495,1650208057.5495322,Out of Range
1650208053.4255288,32.755808071263964,1650208052.1704087,34.28807045784345,1650208058.594613,Out of Range
1650208054.4534407,33.15802196098167,1650208053.1920738,34.546650930492135,1650208059.6254253,Out of Range
1650208055.4813898,32.80490041321553,1650208054.210927,34.53256279376843,1650208060.6528673,Out of Range
1650208056.512749,32.707728937021145,1650208055.2270353,34.20512684485688,1650208061.6794806,Out of Range
1650208057.5632985,32.806843751958624,1650208056.243164,34.3487354686451,1650208062.7059836,Out of Range
1650208058.582517,32.89572583776926,1650208057.2593076,34.19154124743446,1650208063.7327387,Out of Range
1650208059.598751,32.9336608168573,1650208058.275441,34.33709224390993,1650208064.7594903,Out of Range
1650208060.6149263,32.98612334975147,1650208059.2912967,34.48068317100187,1650208065.7872381,Out of Range
1650208061.63088,33.051675971126066,1650208060.3074257,34.278874220771506,1650208066.8149755,Out of Range
1650208062.6469364,32.93560391985728,1650208061.3235915,34.661114766774034,1650208067.8428664,Out of Range
1650208063.6630485,32.71601076598533,1650208062.339823,34.52918927150926,1650208068.8707356,Out of Range
1650208064.6790705,32.97252220122366,1650208063.356034,34.53500985609814,1650208069.8985224,Out of Range
1650208065.6951623,33.12406801516338,1650208064.3714566,34.4535187959053,1650208070.9264274,Out of Range
1650208066.7111802,33.160979747412995,1650208065.387643,34.46322043747904,1650208071.9572878,Out of Range
1650208067.7274234,33.12989626864421,1650208066.4037795,34.59566093591384,1650208072.9928286,Out of Range
1650208068.74367,33.01526808146609,1650208067.4337122,34.48262345716394,1650208074.033523,Out of Range
1650208069.759834,32.767048456292436,1650208068.459416,34.54715784223425,1650208075.0613985,Out of Range
1650208070.7854366,32.90696474083676,1650208069.4755352,34.58402039345647,1650208076.0894318,Out of Range
1650208071.8019137,32.688801369813774,1650208070.491615,34.36282606977233,1650208077.1174183,Out of Range
1650208072.817903,32.83650113163395,1650208071.5078373,34.73871042425756,1650208078.145163,Out of Range
1650208073.8339434,33.071612295263506,1650208072.5240371,34.67857427869335,1650208079.1730413,Out of Range
1650208074.8499677,32.958920878483305,1650208073.5401838,34.69991329652188,1650208080.200781,Out of Range
1650208075.8660367,33.371276981305456,1650208074.5563393,34.459339791388835,1650208081.2287848,Out of Range
1650208076.882035,33.00606095178648,1650208075.5725615,34.5044733050713,1650208082.2567935,Out of Range
1650208077.8980546,33.07938367643908,1650208076.5888102,34.46516075525472,1650208083.2847736,Out of Range
1650208078.9141955,33.094926268261155,1650208077.6050456,34.45739946307414,1650208084.312557,Out of Range
1650208079.9304292,33.06966944108736,1650208078.6213024,34.59127387847661,1650208085.3405013,Out of Range
1650208080.9466953,32.956977818155174,1650208079.6462505,34.842022808802085,1650208086.3685536,Out of Range
1650208081.9630733,33.38487302875825,1650208080.670878,34.630581805494565,1650208087.396412,Out of Range
1650208082.9794664,32.79180468935298,1650208081.686957,34.41859215893856,1650208088.4244313,Out of Range
1650208084.0054913,33.11435418832846,1650208082.702938,34.30992422712088,1650208089.455637,Out of Range
1650208085.0216584,33.22846415042937,1650208083.7189276,34.84927455123442,1650208090.486004,Out of Range
1650208086.0377603,32.984180339198694,1650208084.734942,34.684394052893786,1650208091.5140076,Out of Range
1650208087.0538778,32.98950170799086,1650208085.7510023,34.375902500718986,1650208092.5420053,Out of Range
1650208088.0699615,32.680519328364845,1650208086.7671986,34.459339791388835,1650208093.569903,Out of Range
1650208089.0860486,33.17212825264485,1650208087.7833443,34.63977497761389,1650208094.59775,Out of Range
1650208090.101786,33.19738264496338,1650208088.799419,34.76392780570793,1650208095.6255014,Out of Range
1650208091.117843,32.99093710478559,1650208089.814552,34.79108432369928,1650208096.653383,Out of Range
1650208092.133914,32.91760817825193,1650208090.830553,34.672247667954466,1650208097.6814103,Out of Range
1650208093.1499524,33.22407151926977,1650208091.8466792,34.57136597221828,1650208098.7094178,Out of Range
1650208094.1661863,33.00310263905609,1650208092.8630056,34.58882694451757,1650208099.737395,Out of Range
1650208095.1824563,33.09779672752313,1650208093.8849185,34.414204424262095,1650208100.765376,Out of Range
1650208096.1979003,33.30177162941899,1650208094.9012072,34.66786101844709,1650208101.7933676,Out of Range
1650208097.2156785,33.05750462171555,1650208095.9173045,34.73044433332934,1650208102.8213794,Out of Range
1650208098.233461,32.882631187162175,1650208096.933434,34.47190823957754,1650208103.849409,Out of Range
1650208099.2495704,32.90882037433337,1650208097.9494283,34.382143699919126,1650208104.8795915,Out of Range
1650208100.2655494,33.34205452621623,1650208098.9655504,34.747902717910506,1650208105.9095595,Out of Range
1650208101.2815397,32.96567780479552,1650208099.981212,34.62079448959085,1650208106.9390335,Out of Range
1650208102.2976599,33.19442505478525,1650208100.9972634,34.37294817599002,1650208107.9685209,Out of Range
1650208103.3135931,33.25270229433771,1650208102.0134358,34.465580504550005,1650208108.9963923,Out of Range
1650208104.3296757,32.9982015231563,1650208103.0294569,34.574232652769446,1650208110.0244217,Out of Range
1650208105.3458018,33.19053979190062,1650208104.045567,34.66592106734055,1650208111.0515735,Out of Range
1650208106.3617003,33.287667105081944,1650208105.061939,34.632941362029406,1650208112.0796504,Out of Range
1650208107.3776762,33.09146078947519,1650208106.0781298,34.55145774386621,1650208113.1075146,Out of Range
1650208108.393833,33.38672782804913,1650208107.094346,34.65234131141791,1650208114.1353428,Out of Range
1650208109.4100633,33.12693839570587,1650208108.1133568,34.797323107800125,1650208115.1631916,Out of Range
1650208110.4262238,32.97877147863958,1650208109.1365411,34.832744054407726,1650208116.1911757,Out of Range
1650208111.4424314,33.12448814995912,1650208110.163082,34.59945389856994,1650208117.219193,Out of Range
1650208112.4579308,33.33428506486252,1650208111.1791902,34.79395032276822,1650208118.247176,Out of Range
1650208113.474879,33.24104710195384,1650208112.1953368,34.85163376957271,1650208119.2751715,Out of Range
1650208114.4928024,33.16477781099323,1650208113.2114375,34.614974370499496,1650208120.3032246,Out of Range
1650208115.5086658,33.08563232517586,1650208114.2274632,34.58443995397133,1650208121.3311865,Out of Range
1650208116.524686,33.07786098970681,1650208115.2435095,34.87440236000872,1650208122.3620641,Out of Range
1650208117.540573,33.25852984262581,1650208116.2596097,34.47140143452026,1650208123.405198,Out of Range
1650208118.5565808,33.14923624078151,1650208117.2758002,34.93115514569568,1650208124.4656224,Out of Range
1650208119.5725665,33.195860269722274,1650208118.291156,34.75802147494873,1650208125.4930177,Out of Range
1650208120.5885644,33.13808735298411,1650208119.3072715,34.576172769654065,1650208126.5237813,Out of Range
1650208121.6045845,33.24687471411416,1650208120.323163,34.69982630422003,1650208127.554582,Out of Range
1650208122.6205473,32.934081026973224,1650208121.3460193,34.71779182809115,1650208128.5855844,Out of Range
1650208123.6365743,33.038495973304116,1650208122.3741636,34.47334173748491,1650208129.6167,Out of Range
1650208124.6527276,33.35852098736055,1650208123.417182,34.327809263198404,1650208130.6476688,Out of Range
1650208125.6689646,33.14003008206783,1650208124.481332,34.68869354682704,1650208131.6785407,Out of Range
1650208126.6845393,33.10894599054589,1650208125.5079052,34.74688932086066,1650208132.709672,Out of Range
1650208127.7081497,33.19391764267756,1650208126.5357835,34.506326350506846,1650208133.7405267,Out of Range
1650208128.7244756,33.13369444330494,1650208127.566777,34.68093387196013,1650208134.771404,Out of Range
1650208129.7405753,33.05015338713618,1650208128.5976202,34.923397221513355,1650208135.8024478,Out of Range
1650208130.7565958,33.37895869288818,1650208129.6287892,34.752708724814916,1650208136.8335335,Out of Range
1650208131.7727282,33.341547184539934,1650208130.659853,34.681440578025125,1650208137.864409,Out of Range
1650208132.7877755,33.384278228273814,1650208131.6906652,34.63774797840693,1650208138.8951519,Out of Range
1650208133.803807,33.14974367421875,1650208132.7218113,34.58638005239405,1650208139.9262,Out of Range
1650208134.8198185,33.23471206521652,1650208133.752743,34.51796773632094,1650208140.99291,Out of Range
1650208135.8357277,33.021009612674135,1650208134.783552,34.725551236584366,1650208142.023721,Out of Range
1650208136.8605683,33.34737424610003,1650208135.8146527,34.531042463895346,1650208143.0515325,Out of Range
1650208137.8914084,33.17694125997773,1650208136.84569,34.803142238562856,1650208144.0793102,Out of Range
1650208138.922182,33.170605841236,1650208137.8766313,34.71973168547092,1650208145.1062942,Out of Range
1650208139.9533255,33.3012642210619,1650208138.9073575,34.72943091980577,1650208146.1370175,Out of Range
1650208141.0130675,33.55518525121487,1650208139.9384823,34.74882912568208,1650208147.1647801,Out of Range
1650208142.040848,33.22694181969342,1650208140.976696,34.535429578044514,1650208148.1922483,Out of Range
1650208143.0664008,33.291044647335866,1650208141.994413,34.75076892700014,1650208149.2232468,Out of Range
1650208144.0939105,33.483329958947586,1650208143.0105708,34.861331813256136,1650208150.2540655,Out of Range
1650208145.121039,33.48138785672998,1650208144.0268672,34.90062971591512,1650208151.2848341,Out of Range
1650208146.1491368,33.14974367421875,1650208145.043088,34.60578084364435,1650208152.315567,Out of Range
1650208147.1796498,33.320181019094825,1650208146.05932,34.931661733783635,1650208153.3464422,Out of Range
1650208148.2070735,33.41535427329492,1650208147.0745423,34.66735430597192,1650208154.3771946,Out of Range
1650208149.2353928,33.03123178304756,1650208148.0907872,34.892871571535764,1650208155.4080944,Out of Range
1650208150.266177,33.283782182875406,1650208149.1069725,34.945237960077314,1650208156.439098,Out of Range
1650208151.2969456,33.44254506841634,1650208150.1232367,34.7027795388819,1650208157.4803956,Out of Range
1650208152.3277009,33.49498249786694,1650208151.1394696,34.59557374550459,1650208158.548033,Out of Range
1650208153.3584094,33.30903392358398,1650208152.1558363,34.945237960077314,1650208159.5794613,Out of Range
1650208154.389163,33.20802336306309,1650208153.1711693,34.774552931711824,1650208160.6090884,Out of Range
1650208155.4201396,33.05066086789331,1650208154.1879878,34.65866799207583,1650208161.6398928,Out of Range
1650208156.4511461,33.4857793307952,1650208155.2112298,34.993723084118514,1650208162.6704516,Out of Range
1650208157.4926012,33.39061237436012,1650208156.240966,34.815287048474744,1650208163.7012148,Out of Range
1650208158.5610201,33.290116974780844,1650208157.2571657,34.90644828746956,1650208164.732076,Out of Range
1650208159.591549,33.18082657256367,1650208158.2733395,34.75321539701173,1650208165.762842,Out of Range
1650208160.6211755,33.22744921604017,1650208159.2894592,34.76730059018084,1650208166.8058245,Out of Range
1650208161.6520352,33.070597116106214,1650208160.3058448,34.815793738562384,1650208167.8368058,Out of Range
1650208162.6825442,33.3556509470639,1650208161.3221283,34.85264706783973,1650208168.8647068,Out of Range
1650208163.713301,33.586763533855965,1650208162.3384535,34.825492105626736,1650208169.8925319,Out of Range
1650208164.7441683,33.31536856510395,1650208163.3547134,34.67663434694843,1650208170.9195325,Out of Range
1650208165.7749348,33.444994534095834,1650208164.3709922,34.809974676311775,1650208171.9461672,Out of Range
1650208166.793674,33.130316401135794,1650208165.3871603,35.0732339596122,1650208172.9739215,Out of Range
1650208167.809994,33.133274169703775,1650208166.4034214,34.734323998873585,1650208174.004928,Out of Range
1650208168.8264606,33.33918463137073,1650208167.4315445,34.969524375225824,1650208175.039318,Out of Range
1650208169.8428378,33.1915547615254,1650208168.4698157,34.94768403492863,1650208176.069567,Out of Range
1650208170.859091,33.461546495800235,1650208169.487214,34.732384167853425,1650208177.0974839,Out of Range
1650208171.8754568,33.1585294851804,1650208170.5032558,34.9651388915907,1650208178.1251907,Out of Range
1650208172.8917255,33.57950313411207,1650208171.519356,34.86040550247251,1650208179.1529422,Out of Range
1650208173.9160707,33.713994801483615,1650208172.5354621,34.97483591182461,1650208180.1806889,Out of Range
1650208174.9493117,33.35278108889276,1650208173.5514798,34.96564555847184,1650208181.2086937,Out of Range
1650208175.964421,33.46348863421002,1650208174.5674565,35.224988847562145,1650208182.2365901,Out of Range
1650208176.9804995,33.5256351929986,1650208175.5836158,35.013623118983524,1650208183.264445,Out of Range
1650208177.9966164,33.4460092609737,1650208176.5998619,35.141610989482366,1650208184.2921956,Out of Range
1650208179.0125878,33.48485192290294,1650208177.6160905,34.92828941758675,1650208185.319579,Out of Range
1650208180.0278563,33.60331329245357,1650208178.6322217,35.16344739673012,1650208186.347454,Out of Range
1650208181.0438223,33.36831968474377,1650208179.6484666,34.90940114390794,1650208187.3754663,Out of Range
1650208182.0598826,33.49067819997449,1650208180.6645904,35.085882378443344,1650208188.4034579,Out of Range
1650208183.0758169,33.39745394040918,1650208181.6808765,35.14355008269407,1650208189.4314907,Out of Range
1650208184.0917213,33.387742610477524,1650208182.6971307,35.24488465857771,1650208190.4595792,Out of Range
1650208185.108008,33.230406714352334,1650208183.7158437,34.808034981892504,1650208191.4941928,Out of Range
1650208186.1244857,33.62273193243409,1650208184.734466,34.96901771017117,1650208192.5562193,Out of Range
1650208187.1408424,33.59554573737253,1650208185.750279,35.14987392159611,1650208193.5845304,Out of Range
1650208188.157999,33.170185582230225,1650208186.7663536,35.374277280851004,1650208194.6124244,Out of Range
1650208189.184275,33.45572005931329,1650208187.782338,35.19978226824614,1650208195.6401553,Out of Range
1650208190.2011127,33.3760888975788,1650208188.798367,35.41692732689101,1650208196.6680746,Out of Range
1650208191.2170334,33.33090770736801,1650208189.8143027,35.011683791823835,1650208197.695801,Out of Range
1650208192.233147,33.52757721452294,1650208190.8303735,35.224988847562145,1650208198.7235312,Out of Range
1650208193.2492437,33.325588000088075,1650208191.8464396,34.899196835845615,1650208199.7514257,Out of Range
1650208194.2644327,33.19298988538455,1650208192.8624935,35.00004775548638,1650208200.7791586,Out of Range
1650208195.280495,33.71737089693448,1650208193.877866,34.91420633390558,1650208201.8071985,Out of Range
1650208196.2966077,33.538721926673006,1650208194.8940039,35.15906270277637,1650208202.8351698,Out of Range
1650208197.3128457,33.350331316029454,1650208195.912424,35.048530410439746,1650208203.8631935,Out of Range
1650208198.3290045,33.42751485718986,1650208196.929995,34.88511337118277,1650208204.8911855,Out of Range
1650208199.3452551,33.78338576654963,1650208197.945974,35.01893448534123,1650208205.9191997,Out of Range
1650208200.361227,33.38968488355336,1650208198.9613001,35.23029917201826,1650208206.9517758,Out of Range
1650208201.4044714,33.546489896080395,1650208199.977248,35.29622096203208,1650208207.982769,Out of Range
1650208202.4205997,33.30514907941699,1650208200.9935172,34.87735511485179,1650208209.0401583,Out of Range
1650208203.4366093,33.23910455746975,1650208202.0097103,35.391218811276914,1650208210.0679104,Out of Range
1650208204.452609,33.5659095717667,1650208203.0258412,34.899196835845615,1650208211.0956633,Out of Range
1650208205.4686208,33.56928618380589,1650208204.0418766,34.67174091014185,1650208212.1235352,Out of Range
1650208206.4845543,33.39061237436012,1650208205.0579355,34.9277827805136,1650208213.1514087,Out of Range
1650208207.5005934,33.38672782804913,1650208206.0739884,34.93941959836044,1650208214.1792972,Out of Range
1650208208.516734,33.49599708217837,1650208207.090249,35.10181532966526,1650208215.2073119,Out of Range
1650208209.532854,33.50325805115215,1650208208.1064718,35.21234215613196,1650208216.2353268,Out of Range
1650208210.5490146,33.683854703418014,1650208209.1240647,35.1076328137057,1650208217.2632258,Out of Range
1650208211.5652528,33.42751485718986,1650208210.143812,35.12120682096301,1650208218.2911851,Out of Range
1650208212.5814264,33.598414941278136,1650208211.159896,35.10232183744307,1650208219.3189533,Out of Range
1650208213.5976756,33.37118950100585,1650208212.1759636,35.2031537343466,1650208220.3469348,Out of Range
1650208214.6163025,33.76734603728886,1650208213.1911805,35.01699516775085,1650208221.3748484,Out of Range
1650208215.6337633,33.45614020552895,1650208214.207221,34.98596561108071,1650208222.402616,Out of Range
1650208216.6499102,33.28960956086398,1650208215.223081,35.170190498282544,1650208223.4298558,Out of Range
1650208217.6659713,33.57899585811948,1650208216.2502441,34.96024686309244,1650208224.479952,Out of Range
1650208218.682095,33.41197712563005,1650208217.2781854,34.9907706486903,1650208225.5155735,Out of Range
1650208219.698224,33.79646938352734,1650208218.3061256,35.13671976270464,1650208226.5437288,Out of Range
1650208220.7142153,33.287159737466055,1650208219.3341186,35.27244848029807,1650208227.5716214,Out of Range
1650208221.7301266,33.47606880662154,1650208220.3618743,34.989337793895714,1650208228.602723,Out of Range
1650208222.745997,33.42312314277718,1650208221.3895411,34.99464937488092,1650208229.634257,Out of Range
1650208223.7621179,33.520229228107034,1650208222.4171824,34.777925777637904,1650208230.6652515,Out of Range
1650208224.7778254,33.77072205874741,1650208223.4448292,35.227853786298034,1650208231.6961246,Out of Range
1650208225.7940896,33.524620542,1650208224.4954515,34.93115514569568,1650208232.7271323,Out of Range
1650208226.8103447,33.55130130529824,1650208225.529924,35.14059796324244,1650208233.7582326,Out of Range
1650208227.828502,33.46830032351818,1650208226.558632,34.86521100623283,1650208234.7892354,Out of Range
1650208228.8750284,33.79351364657096,1650208227.5864866,35.32479642120428,1650208235.8202307,Out of Range
1650208229.8944857,33.84449942501474,1650208228.6150768,34.89236496517602,1650208236.8512523,Out of Range
1650208230.9106045,33.41146981728927,1650208229.6464264,35.14590879821147,1650208237.882109,Out of Range
1650208231.92673,33.75907253447274,1650208230.6774683,35.258876377303,1650208238.9255788,Out of Range
1650208232.942894,33.430891955556866,1650208231.7083395,35.08630188528649,1650208239.960888,Out of Range
1650208233.958976,33.50663490927524,1650208232.739351,35.417853159392294,1650208240.991254,Out of Range
1650208234.9751277,33.78042989845039,1650208233.7704914,34.89236496517602,1650208242.031492,Out of Range
1650208235.9912908,33.67026247211438,1650208234.8014657,34.93503408680455,1650208243.0592313,Out of Range
1650208237.007489,33.36873986546174,1650208235.8323338,34.995155885685634,1650208244.0861783,Out of Range
1650208238.0237522,33.56151838063646,1650208236.8633928,35.26469301378158,1650208245.1141102,Out of Range
1650208239.03897,33.74210516063647,1650208237.8942103,35.359693637909636,1650208246.1420536,Out of Range
1650208240.0545843,33.489663515668724,1650208238.9135954,35.46631703529719,1650208247.1700811,Out of Range
1650208241.07116,33.49354768637379,1650208239.9324303,35.22642129418963,1650208248.2008135,Out of Range
1650208242.0938118,33.73771474280941,1650208240.9511976,35.256937491506655,1650208249.2314365,Out of Range
1650208243.1111226,33.61589181352369,1650208241.967327,35.17794664451231,1650208250.2622228,Out of Range
1650208244.1264718,33.54159137854818,1650208242.9836109,34.931661733783635,1650208251.2929485,Out of Range
1650208245.142638,33.738221895820665,1650208243.9998937,35.4164209194439,1650208252.323951,Out of Range
1650208246.1579552,33.658611850192884,1650208245.0159843,35.04220602392329,1650208253.3666272,Out of Range
1650208247.185125,33.60229871543857,1650208246.0322435,35.01944107949847,1650208254.3974767,Out of Range
1650208248.2128432,33.526562565374476,1650208247.0478294,35.35826132082429,1650208255.4255788,Out of Range
1650208249.2434628,33.62754290244594,1650208248.0641313,35.52885393295087,1650208256.457451,Out of Range
1650208250.2742145,33.454198053713796,1650208249.0805829,35.174068578373934,1650208257.4856074,Out of Range
1650208251.3049734,33.68579643659972,1650208250.0968964,35.30203739717425,1650208258.513081,Out of Range
1650208252.3360536,33.67026247211438,1650208251.1131861,35.144982637544736,1650208259.5409806,Out of Range
1650208253.3547397,33.646961100923214,1650208252.1294076,35.408666487256426,1650208260.5690775,Out of Range
1650208254.3708737,33.703779092935505,1650208253.1459656,35.209477176182155,1650208261.5961874,Out of Range
1650208255.3868861,33.505707424621434,1650208254.1763403,35.32336405781338,1650208262.6240768,Out of Range
1650208256.4130902,33.7838929927448,1650208255.1996381,35.278771468476286,1650208263.651838,Out of Range
1650208257.439775,33.87657627535641,1650208256.2158704,35.33356430169835,1650208264.679619,Out of Range
1650208258.455895,33.53483792072486,1650208257.232122,35.484776202699166,1650208265.7075613,Out of Range
1650208259.471604,33.931440803992395,1650208258.2485209,35.27295490790808,1650208266.7354524,Out of Range
1650208260.4876404,33.76008686738994,1650208259.2650464,35.38590927863464,1650208267.7632568,Out of Range
1650208261.503846,33.64603383333958,1650208260.2812536,35.329686795029374,1650208268.7911196,Out of Range
1650208262.5202765,33.73535306821095,1650208261.297527,35.34519673813164,1650208269.819114,Out of Range
1650208263.5366104,33.71205311965785,1650208262.3138819,35.490591622414726,1650208270.8465295,Out of Range
1650208264.5527472,33.585836213888555,1650208263.3301268,35.46151421092357,1650208271.8759415,Out of Range
